zipcode,schubert_chokecherry_count,american_beech_count,american_elm_count,american_hophornbeam_count,american_hornbeam_count,american_larch_count,american_linden_count,amur_cork_tree_count,amur_maackia_count,amur_maple_count,atlantic_white_cedar_count,atlas_cedar_count,callery_pear_count,chinese_chestnut_count,chinese_elm_count,chinese_fringetree_count,chinese_tree_lilac_count,cornelian_cherry_count,douglas_fir_count,english_oak_count,european_alder_count,european_beech_count,european_hornbeam_count,himalayan_cedar_count,japanese_hornbeam_count,japanese_maple_count,japanese_snowbell_count,japanese_tree_lilac_count,japanese_zelkova_count,kentucky_coffeetree_count,kentucky_yellowwood_count,london_planetree_count,norway_maple_count,norway_spruce_count,ohio_buckeye_count,oklahoma_redbud_count,osage_orange_count,persian_ironwood_count,schumards_oak_count,scots_pine_count,shantung_maple_count,siberian_elm_count,sophora_count,turkish_hazelnut_count,virginia_pine_count,arborvitae_count,ash_count,bald_cypress_count,bigtooth_aspen_count,black_cherry_count,black_locust_count,black_maple_count,black_oak_count,black_pine_count,black_walnut_count,blackgum_count,blue_spruce_count,boxelder_count,bur_oak_count,catalpa_count,cherry_count,cockspur_hawthorn_count,common_hackberry_count,crab_apple_count,crepe_myrtle_count,crimson_king_maple_count,cucumber_magnolia_count,dawn_redwood_count,eastern_cottonwood_count,eastern_hemlock_count,eastern_redbud_count,eastern_redcedar_count,empress_tree_count,false_cypress_count,flowering_dogwood_count,ginkgo_count,golden_raintree_count,green_ash_count,hardy_rubber_tree_count,hawthorn_count,hedge_maple_count,holly_count,honeylocust_count,horse_chestnut_count,katsura_tree_count,kousa_dogwood_count,littleleaf_linden_count,magnolia_count,maple_count,mimosa_count,mulberry_count,northern_red_oak_count,pagoda_dogwood_count,paper_birch_count,paperbark_maple_count,pignut_hickory_count,pin_oak_count,pine_count,pitch_pine_count,pond_cypress_count,purple_leaf_plum_count,quaking_aspen_count,red_horse_chestnut_count,red_maple_count,red_pine_count,river_birch_count,sassafras_count,sawtooth_oak_count,scarlet_oak_count,serviceberry_count,shingle_oak_count,silver_birch_count,silver_linden_count,silver_maple_count,smoketree_count,southern_magnolia_count,southern_red_oak_count,spruce_count,sugar_maple_count,swamp_white_oak_count,sweetgum_count,sycamore_maple_count,tartar_maple_count,tree_of_heaven_count,trident_maple_count,tulip_poplar_count,two_winged_silverbell_count,weeping_willow_count,white_ash_count,white_oak_count,white_pine_count,willow_oak_count
11372,6.0,2.0,43.0,5.0,7.0,0.0,102.0,0.0,3.0,3.0,0.0,0.0,256.0,0.0,17.0,0.0,0.0,6.0,0.0,13.0,0.0,2.0,17.0,0.0,1.0,0.0,1.0,2.0,158.0,30.0,0.0,336.0,264.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,150.0,4.0,0.0,2.0,1.0,2.0,1.0,1.0,14.0,0.0,24.0,0.0,2.0,2.0,0.0,0.0,0.0,1.0,37.0,0.0,1.0,5.0,1.0,35.0,1.0,11.0,0.0,2.0,1.0,0.0,2.0,0.0,1.0,61.0,4.0,114.0,5.0,8.0,4.0,0.0,388.0,8.0,5.0,0.0,275.0,1.0,6.0,0.0,4.0,50.0,0.0,8.0,0.0,0.0,267.0,1.0,0.0,0.0,15.0,0.0,0.0,36.0,0.0,2.0,3.0,16.0,2.0,0.0,10.0,2.0,162.0,34.0,0.0,0.0,0.0,0.0,19.0,23.0,14.0,4.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,12.0,0.0,10.0
11373,11.0,2.0,25.0,1.0,5.0,0.0,61.0,2.0,14.0,11.0,0.0,7.0,304.0,0.0,7.0,3.0,2.0,4.0,0.0,7.0,0.0,0.0,4.0,0.0,0.0,3.0,5.0,23.0,126.0,25.0,3.0,319.0,324.0,0.0,0.0,1.0,0.0,1.0,9.0,0.0,2.0,0.0,86.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,9.0,0.0,4.0,0.0,1.0,2.0,0.0,0.0,0.0,2.0,146.0,0.0,11.0,24.0,2.0,21.0,0.0,21.0,0.0,0.0,11.0,3.0,0.0,2.0,2.0,165.0,13.0,347.0,0.0,18.0,25.0,0.0,700.0,4.0,1.0,0.0,223.0,7.0,66.0,1.0,6.0,9.0,1.0,4.0,0.0,1.0,448.0,0.0,0.0,0.0,22.0,0.0,0.0,60.0,0.0,2.0,0.0,12.0,24.0,18.0,2.0,2.0,31.0,28.0,0.0,0.0,0.0,2.0,8.0,11.0,24.0,29.0,0.0,8.0,1.0,1.0,1.0,0.0,4.0,6.0,4.0,15.0
11374,41.0,0.0,14.0,1.0,1.0,0.0,33.0,0.0,4.0,4.0,0.0,0.0,149.0,0.0,16.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,6.0,5.0,0.0,0.0,4.0,1.0,93.0,16.0,0.0,408.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,62.0,0.0,0.0,5.0,0.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.0,0.0,2.0,7.0,0.0,6.0,0.0,12.0,0.0,0.0,7.0,0.0,0.0,0.0,10.0,87.0,4.0,186.0,0.0,5.0,1.0,0.0,588.0,3.0,2.0,0.0,110.0,2.0,334.0,0.0,5.0,17.0,0.0,0.0,1.0,0.0,371.0,0.0,0.0,7.0,2.0,0.0,1.0,25.0,0.0,2.0,0.0,1.0,2.0,3.0,6.0,0.0,41.0,15.0,0.0,0.0,0.0,0.0,4.0,34.0,3.0,2.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,1.0
11375,50.0,3.0,49.0,6.0,3.0,0.0,159.0,0.0,22.0,24.0,6.0,3.0,392.0,2.0,19.0,6.0,2.0,25.0,1.0,32.0,0.0,0.0,14.0,3.0,2.0,25.0,7.0,18.0,156.0,40.0,7.0,1136.0,569.0,20.0,0.0,0.0,0.0,3.0,15.0,2.0,2.0,6.0,88.0,3.0,0.0,7.0,16.0,18.0,6.0,10.0,12.0,1.0,29.0,1.0,0.0,5.0,3.0,1.0,8.0,6.0,346.0,0.0,5.0,34.0,9.0,67.0,3.0,38.0,6.0,0.0,48.0,17.0,2.0,9.0,45.0,155.0,20.0,89.0,4.0,31.0,5.0,5.0,557.0,11.0,16.0,13.0,334.0,27.0,233.0,3.0,9.0,91.0,2.0,4.0,7.0,1.0,630.0,0.0,1.0,0.0,82.0,0.0,3.0,123.0,1.0,9.0,2.0,25.0,14.0,13.0,11.0,3.0,149.0,87.0,3.0,0.0,1.0,2.0,25.0,35.0,84.0,43.0,3.0,6.0,1.0,43.0,3.0,2.0,11.0,12.0,8.0,18.0
11377,85.0,5.0,43.0,2.0,6.0,0.0,83.0,0.0,10.0,5.0,3.0,1.0,376.0,0.0,37.0,0.0,5.0,7.0,8.0,38.0,1.0,0.0,9.0,0.0,2.0,1.0,2.0,18.0,305.0,38.0,2.0,764.0,342.0,6.0,0.0,6.0,0.0,1.0,3.0,1.0,0.0,2.0,169.0,3.0,0.0,0.0,13.0,8.0,0.0,7.0,20.0,0.0,4.0,0.0,0.0,0.0,2.0,0.0,11.0,5.0,227.0,0.0,4.0,40.0,2.0,23.0,3.0,10.0,1.0,0.0,14.0,10.0,2.0,3.0,3.0,87.0,19.0,221.0,2.0,18.0,4.0,5.0,707.0,7.0,5.0,4.0,314.0,7.0,86.0,0.0,13.0,71.0,0.0,7.0,2.0,0.0,509.0,5.0,0.0,0.0,35.0,0.0,2.0,71.0,2.0,1.0,3.0,29.0,8.0,2.0,6.0,4.0,125.0,97.0,1.0,1.0,4.0,0.0,5.0,28.0,32.0,19.0,0.0,10.0,1.0,2.0,0.0,0.0,2.0,6.0,0.0,19.0
11378,28.0,2.0,14.0,8.0,16.0,0.0,71.0,0.0,18.0,7.0,3.0,0.0,264.0,0.0,14.0,0.0,3.0,28.0,0.0,5.0,1.0,3.0,16.0,1.0,3.0,9.0,4.0,28.0,128.0,8.0,0.0,514.0,255.0,6.0,0.0,2.0,1.0,2.0,1.0,0.0,0.0,1.0,98.0,0.0,0.0,5.0,2.0,3.0,0.0,5.0,1.0,1.0,2.0,0.0,1.0,0.0,2.0,0.0,2.0,4.0,206.0,2.0,11.0,41.0,5.0,31.0,2.0,17.0,1.0,0.0,30.0,20.0,6.0,5.0,7.0,55.0,17.0,88.0,7.0,11.0,5.0,0.0,471.0,49.0,5.0,2.0,159.0,2.0,139.0,0.0,9.0,24.0,1.0,8.0,4.0,3.0,307.0,1.0,0.0,0.0,51.0,0.0,1.0,80.0,2.0,1.0,0.0,2.0,2.0,7.0,3.0,3.0,81.0,107.0,0.0,0.0,1.0,2.0,12.0,5.0,24.0,34.0,0.0,11.0,1.0,9.0,2.0,3.0,1.0,2.0,1.0,8.0
11379,64.0,1.0,10.0,1.0,16.0,2.0,102.0,0.0,18.0,11.0,4.0,0.0,412.0,0.0,11.0,3.0,3.0,29.0,0.0,4.0,7.0,0.0,19.0,3.0,1.0,9.0,7.0,38.0,170.0,11.0,2.0,590.0,297.0,6.0,0.0,1.0,2.0,3.0,6.0,0.0,0.0,4.0,83.0,1.0,0.0,1.0,13.0,2.0,0.0,1.0,3.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,1.0,13.0,222.0,0.0,7.0,22.0,0.0,117.0,1.0,14.0,2.0,1.0,27.0,24.0,0.0,4.0,10.0,21.0,25.0,167.0,0.0,27.0,4.0,0.0,158.0,12.0,8.0,1.0,292.0,5.0,395.0,2.0,7.0,43.0,0.0,2.0,3.0,0.0,571.0,2.0,0.0,1.0,52.0,0.0,3.0,82.0,0.0,5.0,1.0,10.0,3.0,10.0,7.0,2.0,91.0,87.0,1.0,0.0,0.0,0.0,34.0,18.0,34.0,10.0,1.0,2.0,0.0,6.0,1.0,1.0,10.0,3.0,0.0,6.0
11385,79.0,4.0,67.0,7.0,15.0,0.0,170.0,1.0,27.0,14.0,4.0,1.0,632.0,7.0,84.0,2.0,8.0,10.0,2.0,5.0,0.0,2.0,16.0,0.0,3.0,9.0,5.0,90.0,419.0,21.0,1.0,1290.0,1235.0,15.0,6.0,2.0,3.0,5.0,6.0,2.0,0.0,7.0,339.0,16.0,1.0,2.0,31.0,2.0,0.0,6.0,39.0,4.0,5.0,1.0,4.0,0.0,1.0,1.0,4.0,5.0,356.0,0.0,11.0,40.0,3.0,64.0,2.0,13.0,2.0,1.0,55.0,11.0,8.0,1.0,29.0,324.0,69.0,698.0,10.0,11.0,7.0,2.0,1502.0,10.0,17.0,3.0,790.0,5.0,52.0,0.0,26.0,44.0,6.0,2.0,2.0,0.0,411.0,1.0,0.0,0.0,105.0,0.0,1.0,294.0,0.0,5.0,1.0,19.0,4.0,12.0,16.0,8.0,144.0,104.0,0.0,3.0,2.0,1.0,79.0,13.0,39.0,31.0,3.0,8.0,0.0,5.0,3.0,7.0,9.0,9.0,0.0,12.0
11411,10.0,0.0,11.0,1.0,4.0,0.0,49.0,0.0,3.0,34.0,0.0,0.0,336.0,0.0,12.0,0.0,5.0,4.0,1.0,5.0,0.0,1.0,19.0,0.0,0.0,5.0,5.0,45.0,145.0,4.0,1.0,578.0,283.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,6.0,72.0,3.0,0.0,1.0,4.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,9.0,203.0,0.0,4.0,40.0,9.0,13.0,0.0,12.0,1.0,0.0,17.0,3.0,4.0,0.0,9.0,59.0,7.0,49.0,2.0,10.0,11.0,2.0,132.0,4.0,5.0,0.0,186.0,2.0,7.0,2.0,1.0,48.0,1.0,1.0,2.0,0.0,173.0,0.0,0.0,3.0,34.0,0.0,0.0,65.0,0.0,3.0,0.0,7.0,2.0,8.0,3.0,0.0,100.0,88.0,0.0,0.0,0.0,1.0,3.0,10.0,31.0,12.0,0.0,0.0,2.0,3.0,0.0,0.0,2.0,2.0,0.0,0.0
11412,65.0,1.0,38.0,6.0,16.0,0.0,92.0,0.0,20.0,10.0,7.0,0.0,152.0,0.0,29.0,1.0,2.0,1.0,1.0,4.0,0.0,0.0,23.0,0.0,0.0,7.0,19.0,44.0,184.0,20.0,8.0,799.0,310.0,0.0,2.0,0.0,0.0,2.0,1.0,0.0,0.0,9.0,84.0,0.0,0.0,5.0,1.0,0.0,0.0,2.0,6.0,0.0,5.0,0.0,9.0,1.0,1.0,1.0,3.0,17.0,475.0,3.0,19.0,9.0,1.0,46.0,0.0,28.0,2.0,0.0,26.0,15.0,1.0,3.0,4.0,64.0,31.0,40.0,10.0,29.0,12.0,0.0,319.0,8.0,12.0,1.0,185.0,9.0,33.0,0.0,10.0,38.0,0.0,0.0,2.0,0.0,381.0,5.0,0.0,0.0,102.0,0.0,21.0,72.0,0.0,0.0,1.0,13.0,3.0,16.0,0.0,1.0,101.0,177.0,1.0,0.0,0.0,0.0,8.0,16.0,35.0,19.0,0.0,2.0,0.0,13.0,0.0,0.0,7.0,5.0,2.0,4.0
11413,53.0,1.0,33.0,11.0,15.0,0.0,127.0,2.0,15.0,26.0,13.0,0.0,297.0,1.0,13.0,0.0,14.0,7.0,0.0,4.0,0.0,0.0,14.0,1.0,1.0,10.0,6.0,162.0,190.0,67.0,4.0,589.0,693.0,4.0,0.0,3.0,0.0,10.0,2.0,0.0,1.0,21.0,165.0,8.0,0.0,4.0,10.0,19.0,0.0,10.0,12.0,0.0,2.0,1.0,4.0,1.0,1.0,0.0,12.0,19.0,610.0,1.0,23.0,83.0,15.0,228.0,1.0,29.0,7.0,1.0,45.0,11.0,10.0,0.0,14.0,92.0,55.0,142.0,8.0,14.0,18.0,7.0,714.0,6.0,8.0,2.0,454.0,27.0,35.0,0.0,29.0,113.0,6.0,0.0,6.0,1.0,464.0,12.0,1.0,0.0,52.0,0.0,3.0,114.0,2.0,8.0,2.0,16.0,12.0,94.0,8.0,3.0,201.0,339.0,4.0,5.0,0.0,2.0,15.0,37.0,77.0,77.0,4.0,11.0,0.0,27.0,0.0,0.0,3.0,16.0,4.0,16.0
11414,34.0,1.0,52.0,7.0,11.0,0.0,37.0,1.0,10.0,11.0,0.0,3.0,524.0,2.0,10.0,0.0,3.0,5.0,1.0,7.0,0.0,2.0,28.0,2.0,0.0,14.0,3.0,43.0,117.0,39.0,0.0,661.0,359.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,3.0,7.0,37.0,1.0,0.0,11.0,15.0,4.0,0.0,6.0,7.0,1.0,2.0,0.0,0.0,4.0,2.0,0.0,2.0,5.0,400.0,6.0,40.0,38.0,5.0,198.0,0.0,15.0,0.0,2.0,16.0,20.0,0.0,0.0,5.0,37.0,4.0,39.0,1.0,16.0,12.0,0.0,232.0,3.0,3.0,3.0,84.0,4.0,27.0,3.0,4.0,22.0,0.0,4.0,2.0,1.0,428.0,1.0,0.0,0.0,92.0,0.0,0.0,73.0,0.0,7.0,0.0,12.0,18.0,8.0,8.0,0.0,19.0,196.0,0.0,2.0,0.0,2.0,12.0,66.0,31.0,10.0,2.0,4.0,4.0,4.0,4.0,15.0,2.0,11.0,0.0,8.0
11415,9.0,0.0,23.0,1.0,3.0,0.0,29.0,0.0,8.0,1.0,0.0,0.0,59.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,2.0,0.0,2.0,3.0,1.0,3.0,41.0,6.0,0.0,187.0,195.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,5.0,17.0,0.0,0.0,0.0,2.0,3.0,0.0,3.0,0.0,0.0,6.0,0.0,0.0,4.0,2.0,0.0,0.0,4.0,42.0,0.0,8.0,4.0,1.0,33.0,0.0,2.0,0.0,0.0,7.0,4.0,1.0,0.0,4.0,18.0,3.0,18.0,1.0,11.0,1.0,0.0,96.0,27.0,1.0,0.0,76.0,1.0,1.0,0.0,9.0,16.0,0.0,0.0,1.0,1.0,498.0,0.0,0.0,0.0,14.0,0.0,0.0,22.0,0.0,1.0,0.0,4.0,1.0,2.0,4.0,0.0,23.0,19.0,0.0,0.0,0.0,3.0,3.0,9.0,6.0,27.0,1.0,3.0,0.0,1.0,0.0,1.0,3.0,3.0,0.0,6.0
11416,14.0,0.0,7.0,1.0,0.0,0.0,15.0,1.0,4.0,8.0,0.0,0.0,64.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,2.0,8.0,38.0,3.0,0.0,236.0,177.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,77.0,0.0,0.0,11.0,58.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,85.0,0.0,0.0,4.0,1.0,20.0,0.0,9.0,1.0,0.0,9.0,1.0,0.0,0.0,3.0,26.0,5.0,150.0,3.0,3.0,5.0,0.0,75.0,8.0,1.0,0.0,68.0,1.0,20.0,0.0,2.0,20.0,1.0,0.0,0.0,2.0,290.0,0.0,0.0,0.0,19.0,0.0,0.0,25.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,21.0,32.0,0.0,0.0,0.0,0.0,9.0,0.0,2.0,15.0,2.0,14.0,0.0,1.0,0.0,1.0,7.0,0.0,0.0,5.0
11417,9.0,2.0,4.0,4.0,0.0,0.0,92.0,0.0,8.0,6.0,1.0,0.0,160.0,0.0,2.0,0.0,2.0,2.0,0.0,1.0,0.0,0.0,4.0,0.0,0.0,1.0,0.0,9.0,83.0,10.0,0.0,461.0,242.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,10.0,44.0,3.0,0.0,1.0,86.0,0.0,2.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,109.0,0.0,4.0,8.0,0.0,99.0,0.0,4.0,1.0,0.0,4.0,0.0,0.0,0.0,7.0,173.0,10.0,375.0,3.0,0.0,2.0,0.0,542.0,5.0,0.0,1.0,291.0,3.0,33.0,0.0,8.0,7.0,0.0,0.0,0.0,0.0,158.0,2.0,1.0,0.0,11.0,0.0,0.0,38.0,0.0,3.0,1.0,3.0,0.0,10.0,1.0,4.0,113.0,59.0,0.0,0.0,0.0,0.0,12.0,7.0,7.0,21.0,0.0,10.0,0.0,1.0,0.0,2.0,13.0,3.0,1.0,32.0
11418,54.0,8.0,46.0,4.0,5.0,0.0,117.0,2.0,20.0,16.0,1.0,0.0,139.0,1.0,25.0,3.0,1.0,0.0,0.0,7.0,0.0,0.0,23.0,0.0,2.0,12.0,12.0,22.0,81.0,8.0,1.0,368.0,296.0,2.0,0.0,3.0,0.0,6.0,1.0,0.0,0.0,4.0,62.0,2.0,0.0,1.0,61.0,8.0,1.0,8.0,2.0,0.0,6.0,0.0,3.0,0.0,1.0,1.0,2.0,1.0,219.0,0.0,12.0,12.0,7.0,30.0,1.0,9.0,2.0,0.0,45.0,9.0,0.0,0.0,9.0,63.0,28.0,54.0,10.0,26.0,10.0,0.0,217.0,32.0,8.0,2.0,197.0,6.0,10.0,1.0,13.0,33.0,2.0,2.0,1.0,2.0,189.0,0.0,0.0,0.0,62.0,0.0,1.0,40.0,0.0,2.0,1.0,8.0,0.0,17.0,12.0,1.0,60.0,105.0,5.0,1.0,1.0,2.0,18.0,16.0,19.0,49.0,0.0,14.0,0.0,12.0,1.0,5.0,5.0,15.0,3.0,25.0
11419,46.0,0.0,21.0,3.0,16.0,0.0,74.0,0.0,2.0,5.0,3.0,1.0,94.0,0.0,3.0,1.0,0.0,1.0,0.0,3.0,0.0,0.0,5.0,0.0,1.0,6.0,6.0,20.0,89.0,10.0,0.0,554.0,252.0,1.0,0.0,1.0,0.0,3.0,1.0,0.0,0.0,6.0,19.0,5.0,0.0,2.0,15.0,0.0,0.0,5.0,5.0,4.0,7.0,0.0,0.0,3.0,1.0,0.0,1.0,3.0,155.0,2.0,5.0,20.0,5.0,42.0,0.0,14.0,0.0,0.0,21.0,3.0,1.0,0.0,5.0,58.0,5.0,20.0,9.0,16.0,3.0,1.0,167.0,10.0,2.0,3.0,138.0,2.0,8.0,1.0,8.0,36.0,4.0,0.0,0.0,0.0,240.0,1.0,0.0,2.0,31.0,1.0,0.0,37.0,0.0,0.0,0.0,8.0,10.0,14.0,4.0,0.0,53.0,68.0,0.0,0.0,0.0,0.0,4.0,13.0,16.0,35.0,0.0,0.0,2.0,6.0,0.0,4.0,6.0,0.0,0.0,8.0
11420,13.0,0.0,12.0,4.0,9.0,0.0,87.0,1.0,2.0,16.0,0.0,3.0,321.0,0.0,19.0,1.0,8.0,0.0,0.0,18.0,0.0,0.0,19.0,0.0,1.0,15.0,1.0,44.0,138.0,7.0,0.0,687.0,393.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0,8.0,140.0,5.0,0.0,1.0,79.0,4.0,0.0,1.0,4.0,0.0,10.0,0.0,0.0,2.0,1.0,0.0,8.0,11.0,203.0,4.0,41.0,16.0,0.0,105.0,1.0,6.0,1.0,0.0,14.0,10.0,3.0,0.0,5.0,226.0,8.0,422.0,7.0,23.0,19.0,0.0,532.0,9.0,8.0,2.0,199.0,2.0,119.0,1.0,12.0,97.0,0.0,0.0,1.0,0.0,391.0,18.0,0.0,0.0,43.0,0.0,0.0,127.0,1.0,1.0,0.0,13.0,1.0,6.0,2.0,0.0,72.0,183.0,0.0,0.0,0.0,0.0,32.0,14.0,6.0,50.0,0.0,4.0,2.0,4.0,0.0,4.0,17.0,9.0,0.0,6.0
11421,14.0,0.0,57.0,5.0,11.0,0.0,44.0,1.0,5.0,10.0,0.0,0.0,102.0,0.0,11.0,2.0,1.0,2.0,0.0,2.0,0.0,0.0,4.0,0.0,0.0,10.0,4.0,21.0,108.0,1.0,6.0,440.0,232.0,4.0,1.0,0.0,0.0,6.0,1.0,4.0,0.0,1.0,52.0,1.0,0.0,4.0,35.0,1.0,0.0,1.0,3.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,7.0,129.0,0.0,16.0,9.0,5.0,38.0,2.0,9.0,0.0,0.0,17.0,5.0,1.0,1.0,4.0,62.0,25.0,56.0,1.0,6.0,14.0,0.0,205.0,14.0,7.0,0.0,153.0,4.0,17.0,0.0,8.0,23.0,0.0,5.0,2.0,0.0,313.0,2.0,0.0,0.0,28.0,0.0,2.0,43.0,0.0,0.0,0.0,2.0,1.0,9.0,8.0,2.0,33.0,123.0,2.0,0.0,0.0,3.0,9.0,6.0,18.0,14.0,0.0,9.0,0.0,2.0,1.0,1.0,8.0,1.0,0.0,18.0
11422,14.0,0.0,30.0,11.0,10.0,0.0,148.0,0.0,4.0,52.0,2.0,0.0,326.0,0.0,51.0,1.0,2.0,2.0,0.0,2.0,0.0,1.0,8.0,0.0,0.0,8.0,6.0,27.0,257.0,5.0,4.0,594.0,668.0,2.0,0.0,0.0,1.0,2.0,0.0,0.0,5.0,13.0,68.0,0.0,0.0,0.0,11.0,1.0,2.0,15.0,18.0,0.0,4.0,0.0,4.0,0.0,1.0,1.0,5.0,20.0,313.0,0.0,39.0,4.0,5.0,90.0,1.0,27.0,0.0,0.0,26.0,3.0,4.0,0.0,13.0,278.0,21.0,233.0,8.0,13.0,79.0,1.0,653.0,6.0,9.0,1.0,373.0,7.0,69.0,2.0,10.0,53.0,3.0,4.0,2.0,3.0,301.0,2.0,0.0,1.0,33.0,0.0,0.0,220.0,0.0,5.0,5.0,11.0,1.0,12.0,5.0,1.0,157.0,322.0,0.0,1.0,1.0,0.0,29.0,95.0,44.0,35.0,0.0,4.0,0.0,3.0,0.0,1.0,15.0,8.0,0.0,7.0
